user_id,session_id,product_id,event_type,timestamp,duration_seconds
152,sess_152_11625,1754,click,1762182317,554.52
152,sess_152_11625,1754,add_to_cart,1762182184,253.36
1070,sess_1070_82669,2942,view,1756279609,624.89
237,sess_237_41304,1714,view,1759394335,267.47
237,sess_237_41304,1714,click,1759394344,275.51
237,sess_237_41304,1714,add_to_cart,1759394531,163.94
237,sess_237_41304,1714,purchase,1759394635,826.82
237,sess_237_41304,1714,purchase,1759394771,282.52
1599,sess_1599_62872,2913,view,1759595536,161.32
2061,sess_2061_42632,2122,view,1762848754,474.31
2061,sess_2061_42632,2122,click,1762848761,516.07
2942,sess_2942_41496,2263,view,1767808980,284.96
2942,sess_2942_41496,2263,click,1767809087,759.51
2942,sess_2942_41496,2263,add_to_cart,1767809174,289.83
2942,sess_2942_41496,2263,purchase,1767809496,181.82
2942,sess_2942_41496,2263,purchase,1767809408,594.07
1241,sess_1241_77319,2513,view,1758070548,206.02
1241,sess_1241_77319,2513,click,1758070612,552.05
1241,sess_1241_77319,2513,add_to_cart,1758070560,431.63
1241,sess_1241_77319,2513,purchase,1758070896,146.77
1241,sess_1241_77319,2513,purchase,1758071096,362.72
431,sess_431_53420,1251,view,1753311420,375.26
2640,sess_2640_57960,2502,view,1759409124,445.61
2640,sess_2640_57960,2502,click,1759409230,175.03
435,sess_435_19683,2815,view,1756788012,497.13
435,sess_435_19683,2815,click,1756788128,798.96
435,sess_435_19683,2815,add_to_cart,1756788352,47.08
435,sess_435_19683,2815,purchase,1756788216,440.85
435,sess_435_19683,2815,purchase,1756788484,881.46
2836,sess_2836_51951,1522,view,1765889593,359.34
725,sess_725_28769,2766,view,1766772523,837.06
725,sess_725_28769,2766,click,1766772608,404.56
725,sess_725_28769,2766,add_to_cart,1766772839,201.94
2894,sess_2894_18379,1256,view,1756067552,452.92
2894,sess_2894_18379,1256,click,1756067695,287.31
1108,sess_1108_84598,1696,view,1753025708,362.35
1108,sess_1108_84598,1696,click,1753025801,379.14
1108,sess_1108_84598,1696,add_to_cart,1753025734,432.11
1108,sess_1108_84598,1696,purchase,1753026080,395.97
1108,sess_1108_84598,1696,purchase,1753025812,685.92
2076,sess_2076_94721,2105,view,1763581767,898.71
2076,sess_2076_94721,2105,click,1763581853,725.9
502,sess_502_40871,1370,view,1765087520,8.85
502,sess_502_40871,1370,click,1765087688,102.8
502,sess_502_40871,1370,add_to_cart,1765087824,227.81
436,sess_436_72402,1916,view,1755175908,817.09
436,sess_436_72402,1916,click,1755175986,586.76
2819,sess_2819_47839,1379,view,1753829402,141.62
2435,sess_2435_17672,1348,view,1755563655,582.27
2956,sess_2956_44054,2027,view,1759203350,170.01
2956,sess_2956_44054,2027,click,1759203530,893.84
1302,sess_1302_99151,2830,view,1754713029,444.17
1302,sess_1302_99151,2830,click,1754713114,234.69
1302,sess_1302_99151,2830,add_to_cart,1754713359,408.84
1302,sess_1302_99151,2830,purchase,1754713179,834.42
1302,sess_1302_99151,2830,purchase,1754713373,817.81
263,sess_263_52374,2465,view,1755734913,88.33
263,sess_263_52374,2465,click,1755734938,858.13
488,sess_488_86392,2637,view,1754073466,644.12
488,sess_488_86392,2637,click,1754073519,774.14
488,sess_488_86392,2637,add_to_cart,1754073678,361.17
488,sess_488_86392,2637,purchase,1754073688,4.18
488,sess_488_86392,2637,purchase,1754074142,802.51
137,sess_137_35846,1088,view,1759222941,689.43
137,sess_137_35846,1088,click,1759222992,367.27
137,sess_137_35846,1088,add_to_cart,1759223217,258.03
2257,sess_2257_13594,2526,view,1762496420,555.6
2257,sess_2257_13594,2526,click,1762496436,560.73
2257,sess_2257_13594,2526,add_to_cart,1762496614,506.58
2257,sess_2257_13594,2526,purchase,1762496645,836.5
2257,sess_2257_13594,2526,purchase,1762496532,220.58
2791,sess_2791_64804,2543,view,1754919858,811.91
2791,sess_2791_64804,2543,click,1754919950,866.22
2791,sess_2791_64804,2543,add_to_cart,1754920070,356.69
813,sess_813_31476,1093,view,1762243845,193.98
852,sess_852_68804,1209,view,1760770284,451.58
852,sess_852_68804,1209,click,1760770369,894.14
852,sess_852_68804,1209,add_to_cart,1760770640,640.62
852,sess_852_68804,1209,purchase,1760770536,654.95
852,sess_852_68804,1209,purchase,1760770572,868.31
095,sess_95_34294,2431,view,1752488751,642.27
095,sess_95_34294,2431,click,1752488774,29.3
095,sess_95_34294,2431,add_to_cart,1752489039,842.68
095,sess_95_34294,2431,purchase,1752488898,683.85
095,sess_95_34294,2431,purchase,1752488823,67.68
1869,sess_1869_55569,2533,view,1762703342,542.31
1869,sess_1869_55569,2533,click,1762703450,161.27
1869,sess_1869_55569,2533,add_to_cart,1762703502,816.97
2341,sess_2341_36150,2303,view,1756985740,95.16
2341,sess_2341_36150,2303,click,1756985798,684.22
2341,sess_2341_36150,2303,add_to_cart,1756986064,609.37
2341,sess_2341_36150,2303,purchase,1756986190,327.76
2341,sess_2341_36150,2303,purchase,1756986164,349.88
1629,sess_1629_87973,2172,view,1762060978,186.27
1629,sess_1629_87973,2172,click,1762061082,690.56
1629,sess_1629_87973,2172,add_to_cart,1762061196,253.05
1629,sess_1629_87973,2172,purchase,1762061293,583.86
1629,sess_1629_87973,2172,purchase,1762061118,699.37
1978,sess_1978_76088,1881,view,1758989356,592.06
1978,sess_1978_76088,1881,click,1758989501,102.68
1978,sess_1978_76088,1881,add_to_cart,1758989452,316.89
496,sess_496_38629,2312,view,1763986462,468.63
2046,sess_2046_74921,1976,view,1766965736,796.82
2046,sess_2046_74921,1976,click,1766965808,61.93
2272,sess_2272_62163,1632,view,1756446529,771.57
1980,sess_1980_65585,2398,view,1763821166,372.2
1980,sess_1980_65585,2398,click,1763821325,677.93
170,sess_170_94066,1883,view,1758739014,699.52
170,sess_170_94066,1883,click,1758739022,31.6
1302,sess_1302_66088,1231,view,1759348282,872.9
905,sess_905_21576,1194,view,1753093553,581.79
905,sess_905_21576,1194,click,1753093677,331.73
905,sess_905_21576,1194,add_to_cart,1753093891,528.13
1756,sess_1756_65816,1252,view,1763401454,238.3
1756,sess_1756_65816,1252,click,1763401571,524.49
688,sess_688_92838,2348,view,1760689514,864.34
391,sess_391_63827,1673,view,1757120842,550.28
1712,sess_1712_11530,1557,view,1756383618,74.68
1712,sess_1712_11530,1557,click,1756383642,89.81
804,sess_804_25538,2980,view,1754799475,746.15
804,sess_804_25538,2980,click,1754799595,23.95
804,sess_804_25538,2980,add_to_cart,1754799603,524.39
804,sess_804_25538,2980,purchase,1754799574,646.92
804,sess_804_25538,2980,purchase,1754799835,771.78
1233,sess_1233_22538,2028,view,1764434237,843.83
1233,sess_1233_22538,2028,click,1764434403,33.24
1233,sess_1233_22538,2028,add_to_cart,1764434519,698.22
1233,sess_1233_22538,2028,purchase,1764434687,420.8
1233,sess_1233_22538,2028,purchase,1764434617,590.47
2586,sess_2586_47707,1176,view,1757325524,312.61
2586,sess_2586_47707,1176,click,1757325568,677.04
1524,sess_1524_66911,2640,view,1756079851,5.68
1524,sess_1524_66911,2640,click,1756079866,770.15
1524,sess_1524_66911,2640,add_to_cart,1756080097,250.81
1524,sess_1524_66911,2640,purchase,1756080331,88.8
1524,sess_1524_66911,2640,purchase,1756080031,785.26
931,sess_931_70524,2286,view,1766388436,863.21
931,sess_931_70524,2286,click,1766388455,308.05
931,sess_931_70524,2286,add_to_cart,1766388574,109.06
1827,sess_1827_96639,2270,view,1764833181,583.55
1827,sess_1827_96639,2270,click,1764833259,780.65
171,sess_171_43874,2212,view,1754719615,463.87
171,sess_171_43874,2212,click,1754719724,103.77
171,sess_171_43874,2212,add_to_cart,1754719935,458.54
171,sess_171_43874,2212,purchase,1754719633,820.4
171,sess_171_43874,2212,purchase,1754719979,131.36
1670,sess_1670_47587,2175,view,1758605296,415.01
046,sess_46_87051,2957,view,1762104214,168.41
046,sess_46_87051,2957,click,1762104238,268.99
046,sess_46_87051,2957,add_to_cart,1762104400,687.9
046,sess_46_87051,2957,purchase,1762104676,634.03
046,sess_46_87051,2957,purchase,1762104930,354.73
2544,sess_2544_41160,2624,view,1766547268,430.47
2544,sess_2544_41160,2624,click,1766547304,470.17
2544,sess_2544_41160,2624,add_to_cart,1766547396,26.41
2544,sess_2544_41160,2624,purchase,1766547571,111.67
2544,sess_2544_41160,2624,purchase,1766547380,159.68
2072,sess_2072_31045,1490,view,1764199857,800.24
2072,sess_2072_31045,1490,click,1764199973,383.62
2072,sess_2072_31045,1490,add_to_cart,1764200213,39.55
1413,sess_1413_97997,2883,view,1762758938,566.4
1413,sess_1413_97997,2883,click,1762759108,277.29
1413,sess_1413_97997,2883,add_to_cart,1762759130,818.88
1413,sess_1413_97997,2883,purchase,1762759028,96.97
1413,sess_1413_97997,2883,purchase,1762759114,857.08
2399,sess_2399_62699,1011,view,1761204831,808.46
2399,sess_2399_62699,1011,click,1761204837,723.16
1969,sess_1969_90908,1636,view,1755389380,667.15
980,sess_980_69222,2046,view,1754711331,111.76
980,sess_980_69222,2046,click,1754711471,434.37
980,sess_980_69222,2046,add_to_cart,1754711619,395.53
980,sess_980_69222,2046,purchase,1754711397,68.62
980,sess_980_69222,2046,purchase,1754711571,167.51
1797,sess_1797_92292,2707,view,1758560691,167.94
1797,sess_1797_92292,2707,click,1758560704,833.9
1797,sess_1797_92292,2707,add_to_cart,1758560781,367.46
525,sess_525_47011,1788,view,1767470376,604.43
525,sess_525_47011,1788,click,1767470424,613.52
121,sess_121_98079,1304,view,1755265854,265.65
121,sess_121_98079,1304,click,1755266016,774.74
121,sess_121_98079,1304,add_to_cart,1755266192,490.21
121,sess_121_98079,1304,purchase,1755266250,738.25
121,sess_121_98079,1304,purchase,1755266014,275.85
1300,sess_1300_66368,2687,view,1757610648,192.24
579,sess_579_37296,1098,view,1766722947,305.13
579,sess_579_37296,1098,click,1766722982,209.36
823,sess_823_14081,2051,view,1753346638,413.73
823,sess_823_14081,2051,click,1753346769,681.42
823,sess_823_14081,2051,add_to_cart,1753346744,290.31
2395,sess_2395_57398,2879,view,1753040312,290.69
1072,sess_1072_45822,2462,view,1763548033,694.98
2611,sess_2611_61771,1423,view,1766792571,855.03
2611,sess_2611_61771,1423,click,1766792591,804.4
2611,sess_2611_61771,1423,add_to_cart,1766792823,412.22
2611,sess_2611_61771,1423,purchase,1766792769,192.8
2611,sess_2611_61771,1423,purchase,1766792987,363.08
1410,sess_1410_22144,1862,view,1765446551,87.13
1410,sess_1410_22144,1862,click,1765446675,76.11
1239,sess_1239_30432,1038,view,1752945750,506.52
1239,sess_1239_30432,1038,click,1752945915,667.52
811,sess_811_13351,1711,view,1767121566,708.09
811,sess_811_13351,1711,click,1767121588,85.65
811,sess_811_13351,1711,add_to_cart,1767121796,663.63
811,sess_811_13351,1711,purchase,1767121644,406.77
811,sess_811_13351,1711,purchase,1767121870,90.98
1798,sess_1798_21996,2671,view,1757036807,497.13
1798,sess_1798_21996,2671,click,1757036864,85.22
1798,sess_1798_21996,2671,add_to_cart,1757037153,741.39
1798,sess_1798_21996,2671,purchase,1757037149,731.33
1798,sess_1798_21996,2671,purchase,1757036947,45.55
1820,sess_1820_57796,1747,view,1764554291,718.55
1820,sess_1820_57796,1747,click,1764554460,213.25
1820,sess_1820_57796,1747,add_to_cart,1764554305,594.65
1820,sess_1820_57796,1747,purchase,1764554366,776.17
1820,sess_1820_57796,1747,purchase,1764554791,683.67
446,sess_446_53564,1082,view,1759363561,476.39
446,sess_446_53564,1082,click,1759363601,404.28
446,sess_446_53564,1082,add_to_cart,1759363805,601.06
446,sess_446_53564,1082,purchase,1759363993,166.4
446,sess_446_53564,1082,purchase,1759364105,511.25
1394,sess_1394_53500,2028,view,1766209288,653.37
1394,sess_1394_53500,2028,click,1766209334,648.0
1394,sess_1394_53500,2028,add_to_cart,1766209442,548.18
2143,sess_2143_17639,2410,view,1755658594,193.03
2143,sess_2143_17639,2410,click,1755658702,883.45
2143,sess_2143_17639,2410,add_to_cart,1755658754,576.35
2143,sess_2143_17639,2410,purchase,1755658813,763.43
2143,sess_2143_17639,2410,purchase,1755658902,627.57
1786,sess_1786_88060,2219,view,1764477504,702.64
2724,sess_2724_62695,1500,view,1764915349,328.09
2724,sess_2724_62695,1500,click,1764915358,734.02
2724,sess_2724_62695,1500,add_to_cart,1764915443,407.12
2724,sess_2724_62695,1500,purchase,1764915709,808.17
2724,sess_2724_62695,1500,purchase,1764915489,652.03
767,sess_767_76885,2854,view,1766639595,106.12
767,sess_767_76885,2854,click,1766639626,347.52
767,sess_767_76885,2854,add_to_cart,1766639879,576.72
767,sess_767_76885,2854,purchase,1766639688,738.91
767,sess_767_76885,2854,purchase,1766639831,536.73
2310,sess_2310_99886,1096,view,1760373862,336.89
1735,sess_1735_69713,1786,view,1765189105,19.73
1735,sess_1735_69713,1786,click,1765189132,568.74
1735,sess_1735_69713,1786,add_to_cart,1765189195,681.21
2063,sess_2063_40039,2916,view,1763680417,157.82
467,sess_467_51970,2673,view,1763026609,383.0
467,sess_467_51970,2673,click,1763026638,651.49
984,sess_984_80261,2976,view,1755134959,694.83
984,sess_984_80261,2976,click,1755135012,352.22
984,sess_984_80261,2976,add_to_cart,1755135019,510.7
236,sess_236_69989,2195,view,1754020744,426.34
236,sess_236_69989,2195,click,1754020894,372.31
236,sess_236_69989,2195,add_to_cart,1754020796,780.03
236,sess_236_69989,2195,purchase,1754020957,684.26
236,sess_236_69989,2195,purchase,1754021272,750.87
594,sess_594_85061,1750,view,1763732077,55.12
157,sess_157_20745,2237,view,1765878244,657.2
810,sess_810_72675,2629,view,1752688157,255.9
810,sess_810_72675,2629,click,1752688206,502.85
810,sess_810_72675,2629,add_to_cart,1752688187,356.37
810,sess_810_72675,2629,purchase,1752688466,594.85
810,sess_810_72675,2629,purchase,1752688365,638.26
2061,sess_2061_85361,2809,view,1753341484,442.01
2061,sess_2061_85361,2809,click,1753341583,617.52
2035,sess_2035_43329,1381,view,1767544505,594.67
2035,sess_2035_43329,1381,click,1767544586,516.48
2035,sess_2035_43329,1381,add_to_cart,1767544815,661.35
2275,sess_2275_66925,2243,view,1765150542,328.28
629,sess_629_78746,2892,view,1756499973,203.38
629,sess_629_78746,2892,click,1756500149,764.14
412,sess_412_10539,1639,view,1762975975,350.89
1833,sess_1833_64449,1221,view,1766299459,168.65
1833,sess_1833_64449,1221,click,1766299572,386.93
1833,sess_1833_64449,1221,add_to_cart,1766299697,67.81
1315,sess_1315_62102,1753,view,1762105363,235.33
1315,sess_1315_62102,1753,click,1762105538,895.77
1315,sess_1315_62102,1753,add_to_cart,1762105599,346.02
1392,sess_1392_67293,1075,view,1766931154,631.99
1392,sess_1392_67293,1075,click,1766931193,196.48
1392,sess_1392_67293,1075,add_to_cart,1766931490,255.72
1959,sess_1959_10191,1627,view,1757527910,508.06
1959,sess_1959_10191,1627,click,1757528038,739.69
1971,sess_1971_67338,1166,view,1765157611,292.17
1971,sess_1971_67338,1166,click,1765157645,577.72
1971,sess_1971_67338,1166,add_to_cart,1765157883,143.03
2856,sess_2856_45394,1344,view,1753260280,496.14
2856,sess_2856_45394,1344,click,1753260372,481.55
2436,sess_2436_98316,2573,view,1753252074,789.44
2436,sess_2436_98316,2573,click,1753252196,101.92
2436,sess_2436_98316,2573,add_to_cart,1753252122,776.86
309,sess_309_68859,1712,view,1760528285,451.14
2241,sess_2241_56821,1305,view,1761768890,198.71
2241,sess_2241_56821,1305,click,1761768945,160.39
1442,sess_1442_39125,2209,view,1761924111,599.37
1442,sess_1442_39125,2209,click,1761924267,256.77
914,sess_914_90045,2032,view,1754900316,724.22
1897,sess_1897_18229,2046,view,1756772013,595.95
1897,sess_1897_18229,2046,click,1756772081,604.18
1897,sess_1897_18229,2046,add_to_cart,1756772307,282.1
2106,sess_2106_59685,1442,view,1763601913,416.66
2106,sess_2106_59685,1442,click,1763602081,526.94
2106,sess_2106_59685,1442,add_to_cart,1763602133,217.24
2106,sess_2106_59685,1442,purchase,1763602282,519.01
2106,sess_2106_59685,1442,purchase,1763602153,170.42
1315,sess_1315_59925,2339,view,1763194625,127.54
1315,sess_1315_59925,2339,click,1763194649,272.1
1315,sess_1315_59925,2339,add_to_cart,1763194931,784.58
2184,sess_2184_70718,2917,view,1764805834,729.99
1484,sess_1484_34834,2057,view,1755501379,642.26
543,sess_543_89961,1981,view,1760989331,192.99
1674,sess_1674_84835,2675,view,1762156268,540.54
1674,sess_1674_84835,2675,click,1762156296,420.3
1674,sess_1674_84835,2675,add_to_cart,1762156524,760.27
1060,sess_1060_20829,2431,view,1764376571,852.74
548,sess_548_65878,1307,view,1754095219,180.13
118,sess_118_14832,1825,view,1764736907,307.25
118,sess_118_14832,1825,click,1764736983,819.48
118,sess_118_14832,1825,add_to_cart,1764737093,239.08
118,sess_118_14832,1825,purchase,1764737030,316.62
118,sess_118_14832,1825,purchase,1764737179,575.84
2972,sess_2972_51878,2023,view,1754540180,33.49
2590,sess_2590_67057,2123,view,1757764130,429.59
2586,sess_2586_29614,2122,view,1764280807,413.05
2586,sess_2586_29614,2122,click,1764280885,280.82
2586,sess_2586_29614,2122,add_to_cart,1764281153,600.56
2586,sess_2586_29614,2122,purchase,1764281206,180.66
2586,sess_2586_29614,2122,purchase,1764281183,88.08
2787,sess_2787_13785,1279,view,1761084600,826.74
2787,sess_2787_13785,1279,click,1761084717,53.8
2708,sess_2708_55455,2100,view,1753303881,169.0
2154,sess_2154_88251,1243,view,1753615718,720.0
2154,sess_2154_88251,1243,click,1753615808,121.88
2154,sess_2154_88251,1243,add_to_cart,1753616062,882.7
2154,sess_2154_88251,1243,purchase,1753616018,568.47
2154,sess_2154_88251,1243,purchase,1753616026,358.86
1088,sess_1088_71215,1176,view,1763572767,884.75
1088,sess_1088_71215,1176,click,1763572900,345.76
1088,sess_1088_71215,1176,add_to_cart,1763572875,75.77
2939,sess_2939_90062,1587,view,1753625200,307.16
2939,sess_2939_90062,1587,click,1753625309,110.41
2939,sess_2939_90062,1587,add_to_cart,1753625238,222.29
1812,sess_1812_23013,1619,view,1761260891,269.25
1812,sess_1812_23013,1619,click,1761260998,610.03
1812,sess_1812_23013,1619,add_to_cart,1761260915,748.17
1812,sess_1812_23013,1619,purchase,1761260948,37.3
1812,sess_1812_23013,1619,purchase,1761261247,187.8
480,sess_480_47128,2950,view,1767620679,741.37
480,sess_480_47128,2950,click,1767620803,738.29
480,sess_480_47128,2950,add_to_cart,1767620885,334.37
480,sess_480_47128,2950,purchase,1767621126,59.95
480,sess_480_47128,2950,purchase,1767621275,403.67
1605,sess_1605_83962,1746,view,1767801556,430.83
2354,sess_2354_77593,2225,view,1764659693,524.6
2354,sess_2354_77593,2225,click,1764659826,310.66
2799,sess_2799_73008,1057,view,1766880072,512.04
2799,sess_2799_73008,1057,click,1766880192,645.59
2799,sess_2799_73008,1057,add_to_cart,1766880110,23.76
594,sess_594_98063,2650,view,1765206579,662.38
594,sess_594_98063,2650,click,1765206742,337.06
594,sess_594_98063,2650,add_to_cart,1765206753,209.5
1193,sess_1193_17164,2337,view,1759971883,275.41
221,sess_221_12730,1399,view,1758569007,654.56
221,sess_221_12730,1399,click,1758569019,787.55
348,sess_348_24414,2057,view,1758488712,636.7
348,sess_348_24414,2057,click,1758488794,168.99
348,sess_348_24414,2057,add_to_cart,1758488824,832.31
2406,sess_2406_55137,1875,view,1764353047,783.98
2308,sess_2308_49374,1860,view,1754263243,561.58
2308,sess_2308_49374,1860,click,1754263330,258.52
2112,sess_2112_77898,1339,view,1753920447,102.75
2112,sess_2112_77898,1339,click,1753920558,698.48
2112,sess_2112_77898,1339,add_to_cart,1753920601,142.87
1713,sess_1713_29421,2900,view,1763323431,430.15
1713,sess_1713_29421,2900,click,1763323605,262.71
1713,sess_1713_29421,2900,add_to_cart,1763323701,169.17
1713,sess_1713_29421,2900,purchase,1763323872,637.15
1713,sess_1713_29421,2900,purchase,1763323859,219.28
380,sess_380_86426,2980,view,1767736339,291.64
380,sess_380_86426,2980,click,1767736408,267.22
123,sess_123_11664,1143,view,1766086616,127.0
123,sess_123_11664,1143,click,1766086704,874.46
123,sess_123_11664,1143,add_to_cart,1766086656,193.2
2760,sess_2760_62216,2959,view,1757246590,779.5
1033,sess_1033_75237,2430,view,1753565037,714.05
2752,sess_2752_80811,1411,view,1767276685,550.57
2752,sess_2752_80811,1411,click,1767276763,866.61
2752,sess_2752_80811,1411,add_to_cart,1767276869,694.03
1590,sess_1590_59851,1967,view,1758942445,60.63
1590,sess_1590_59851,1967,click,1758942475,812.5
1186,sess_1186_54765,1148,view,1756079519,406.95
1186,sess_1186_54765,1148,click,1756079602,527.95
1186,sess_1186_54765,1148,add_to_cart,1756079739,236.92
2706,sess_2706_56214,1891,view,1755490189,76.25
2706,sess_2706_56214,1891,click,1755490196,86.93
210,sess_210_83632,2066,view,1752513569,193.62
210,sess_210_83632,2066,click,1752513636,58.93
210,sess_210_83632,2066,add_to_cart,1752513909,504.18
1293,sess_1293_20495,1764,view,1756404803,587.41
1293,sess_1293_20495,1764,click,1756404885,213.93
1293,sess_1293_20495,1764,add_to_cart,1756404985,294.73
1293,sess_1293_20495,1764,purchase,1756404923,220.54
1293,sess_1293_20495,1764,purchase,1756405275,851.85
799,sess_799_79566,1937,view,1767625938,309.1
183,sess_183_97361,2289,view,1765238262,356.69
183,sess_183_97361,2289,click,1765238303,486.32
697,sess_697_47429,2647,view,1753318000,93.34
697,sess_697_47429,2647,click,1753318173,107.47
697,sess_697_47429,2647,add_to_cart,1753318084,230.82
697,sess_697_47429,2647,purchase,1753318024,677.69
697,sess_697_47429,2647,purchase,1753318664,237.32
2869,sess_2869_76421,2311,view,1762562350,844.93
2869,sess_2869_76421,2311,click,1762562431,566.7
2869,sess_2869_76421,2311,add_to_cart,1762562702,639.42
2869,sess_2869_76421,2311,purchase,1762562509,118.62
2869,sess_2869_76421,2311,purchase,1762562546,653.74
234,sess_234_19337,2815,view,1767153609,690.89
234,sess_234_19337,2815,click,1767153651,317.74
234,sess_234_19337,2815,add_to_cart,1767153801,504.45
234,sess_234_19337,2815,purchase,1767153741,877.73
234,sess_234_19337,2815,purchase,1767153917,700.66
2128,sess_2128_56273,2444,view,1757642580,747.04
2947,sess_2947_86505,1129,view,1755693987,679.51
2947,sess_2947_86505,1129,click,1755694010,875.03
675,sess_675_77975,1814,view,1763179596,619.14
675,sess_675_77975,1814,click,1763179708,235.98
675,sess_675_77975,1814,add_to_cart,1763179844,774.23
328,sess_328_22797,2936,view,1753862976,457.07
328,sess_328_22797,2936,click,1753863115,867.11
328,sess_328_22797,2936,add_to_cart,1753863234,485.51
1256,sess_1256_82553,1829,view,1759276287,316.18
1030,sess_1030_99531,1498,view,1756460356,715.66
1030,sess_1030_99531,1498,click,1756460437,863.47
1030,sess_1030_99531,1498,add_to_cart,1756460570,459.71
329,sess_329_82309,2001,view,1764354306,416.66
2374,sess_2374_15016,1963,view,1754432307,619.91
2226,sess_2226_35575,2997,view,1764787846,666.1
2226,sess_2226_35575,2997,click,1764787941,416.86
2226,sess_2226_35575,2997,add_to_cart,1764787890,258.83
2807,sess_2807_46280,1828,view,1761418797,446.93
2807,sess_2807_46280,1828,click,1761418968,671.3
2807,sess_2807_46280,1828,add_to_cart,1761418879,177.42
2612,sess_2612_58053,2814,view,1760329799,107.13
2612,sess_2612_58053,2814,click,1760329832,48.99
2612,sess_2612_58053,2814,add_to_cart,1760329903,320.08
1209,sess_1209_46588,1608,view,1758726960,773.47
1209,sess_1209_46588,1608,click,1758726987,203.41
1209,sess_1209_46588,1608,add_to_cart,1758727054,383.43
1209,sess_1209_46588,1608,purchase,1758727320,579.42
1209,sess_1209_46588,1608,purchase,1758727472,747.93
2736,sess_2736_32599,2276,view,1752414394,691.4
2736,sess_2736_32599,2276,click,1752414530,365.76
737,sess_737_95019,1998,view,1762311727,760.41
453,sess_453_89282,1778,view,1752946902,198.64
453,sess_453_89282,1778,click,1752947007,365.9
1301,sess_1301_26619,1209,view,1756659449,424.98
1837,sess_1837_89130,1422,view,1758955176,259.72
1638,sess_1638_55775,1284,view,1765578638,448.63
1002,sess_1002_80972,2538,view,1753423056,303.42
2309,sess_2309_58636,1685,view,1760272052,692.96
2309,sess_2309_58636,1685,click,1760272149,153.63
2309,sess_2309_58636,1685,add_to_cart,1760272108,770.14
644,sess_644_15276,2983,view,1760432839,452.33
644,sess_644_15276,2983,click,1760432888,789.81
2010,sess_2010_14352,2686,view,1760070277,132.92
2010,sess_2010_14352,2686,click,1760070291,411.28
1462,sess_1462_32800,1410,view,1767714949,874.6
1462,sess_1462_32800,1410,click,1767715012,254.72
1462,sess_1462_32800,1410,add_to_cart,1767715273,770.51
172,sess_172_99842,2002,view,1759111055,296.85
2411,sess_2411_93732,2946,view,1766462765,79.11
2411,sess_2411_93732,2946,click,1766462779,698.46
2411,sess_2411_93732,2946,add_to_cart,1766462889,110.9
1318,sess_1318_24467,1427,view,1761479176,319.38
1318,sess_1318_24467,1427,click,1761479326,748.3
2125,sess_2125_31295,1414,view,1754245700,187.37
2817,sess_2817_49959,1981,view,1763346623,560.85
2817,sess_2817_49959,1981,click,1763346789,712.76
2817,sess_2817_49959,1981,add_to_cart,1763346721,6.36
2817,sess_2817_49959,1981,purchase,1763347088,647.75
2817,sess_2817_49959,1981,purchase,1763346771,205.01
1842,sess_1842_73699,2605,view,1753826639,197.79
1156,sess_1156_73247,2055,view,1766615979,562.53
961,sess_961_43656,1250,view,1766815127,345.45
961,sess_961_43656,1250,click,1766815151,287.97
961,sess_961_43656,1250,add_to_cart,1766815157,21.41
961,sess_961_43656,1250,purchase,1766815376,682.43
961,sess_961_43656,1250,purchase,1766815815,841.02
2147,sess_2147_78076,1744,view,1760771675,79.5
2147,sess_2147_78076,1744,click,1760771708,895.38
553,sess_553_13318,2411,view,1762709382,685.06
553,sess_553_13318,2411,click,1762709540,94.25
553,sess_553_13318,2411,add_to_cart,1762709690,499.06
553,sess_553_13318,2411,purchase,1762709541,35.9
553,sess_553_13318,2411,purchase,1762709594,117.63
424,sess_424_91876,1251,view,1764362893,753.66
2185,sess_2185_33708,2141,view,1755974147,841.14
1596,sess_1596_61197,2893,view,1764406800,524.51
1596,sess_1596_61197,2893,click,1764406843,522.27
1596,sess_1596_61197,2893,add_to_cart,1764407160,64.92
751,sess_751_65411,2875,view,1752948261,532.47
751,sess_751_65411,2875,click,1752948312,560.65
2660,sess_2660_86554,1686,view,1753983438,492.03
2660,sess_2660_86554,1686,click,1753983515,438.9
2660,sess_2660_86554,1686,add_to_cart,1753983484,573.2
2660,sess_2660_86554,1686,purchase,1753983948,537.66
2660,sess_2660_86554,1686,purchase,1753984074,394.34
1601,sess_1601_42662,2793,view,1753965194,695.87
1601,sess_1601_42662,2793,click,1753965300,852.38
100,sess_100_90492,1188,view,1753523569,220.06
100,sess_100_90492,1188,click,1753523631,695.01
100,sess_100_90492,1188,add_to_cart,1753523831,483.95
100,sess_100_90492,1188,purchase,1753523593,241.73
100,sess_100_90492,1188,purchase,1753524185,2.41
2810,sess_2810_88008,2626,view,1754926786,97.87
2810,sess_2810_88008,2626,click,1754926828,825.07
2055,sess_2055_83106,2567,view,1764241680,82.01
2055,sess_2055_83106,2567,click,1764241721,732.6
2055,sess_2055_83106,2567,add_to_cart,1764242020,229.34
2055,sess_2055_83106,2567,purchase,1764242214,144.0
2055,sess_2055_83106,2567,purchase,1764242128,219.89
1237,sess_1237_34113,1393,view,1765802326,824.81
2397,sess_2397_70433,1055,view,1758005739,523.35
1599,sess_1599_61791,2153,view,1756186405,490.65
629,sess_629_12686,2124,view,1767529077,354.78
629,sess_629_12686,2124,click,1767529167,519.8
629,sess_629_12686,2124,add_to_cart,1767529295,162.19
629,sess_629_12686,2124,purchase,1767529173,252.55
